loss,fidelity
1.2274153e-5,0.99988025
1.03804105e-5,0.9998935
7.25659e-5,0.9996932
1.1753365e-5,0.9998681
2.711467e-5,0.9998006
8.903168e-6,0.99989617
1.3078904e-5,0.9998908
1.28788e-5,0.99985397
3.91354e-5,0.9997319
5.808194e-5,0.9996955
2.3766865e-5,0.9998682
9.8074655e-5,0.999274
1.1103142e-5,0.99988693
2.2989549e-5,0.99976516
4.0168597e-5,0.99974734
1.1003783e-5,0.99988705
3.6970003e-5,0.9996802
0.00013089148,0.99919736
5.8188107e-5,0.999566
1.3311863e-5,0.99984044
1.9218714e-5,0.99986666
1.0386475e-5,0.99987435
1.1810862e-5,0.9998524
1.4473835e-5,0.9998899
2.4565497e-5,0.9997975
1.1124367e-5,0.99990135
1.853982e-5,0.99980843
3.3001546e-5,0.99968934
1.4078754e-5,0.9998603
1.0608303e-5,0.9998896
9.897581e-5,0.99932086
8.079343e-6,0.99989486
6.9248354e-6,0.99992305
7.383872e-6,0.99991864
0.00012698988,0.9995907
1.1169692e-5,0.99992025
0.00021940206,0.9987277
1.8387866e-5,0.99978876
9.198368e-6,0.99985754
2.3701497e-5,0.99984163
4.106971e-5,0.9997807
8.097468e-6,0.9998681
9.982458e-6,0.99988776
7.059198e-6,0.99990386
4.8081813e-5,0.9997641
1.00041525e-5,0.9998899
7.922243e-6,0.9998935
6.531479e-6,0.9999008
5.5920016e-5,0.9997964
5.9091457e-5,0.99958825
0.0004362906,0.99770397
6.6418856e-6,0.999905
1.5516876e-5,0.9998765
5.4413226e-6,0.99991804
2.024213e-5,0.99978685
8.094064e-6,0.99991536
2.6936195e-5,0.99985385
2.379825e-5,0.99987453
1.0673006e-5,0.99988025
5.818673e-5,0.9995537
6.117841e-6,0.99989957
8.7271044e-5,0.99936694
1.321756e-5,0.99989593
1.124993e-5,0.9998886
3.2207427e-5,0.9997445
1.269713e-5,0.99988353
7.4902414e-6,0.9998887
0.00023442351,0.99907535
3.831202e-5,0.9997465
1.5703197e-5,0.999857
1.1067023e-5,0.9998921
1.2389996e-5,0.9998873
4.836201e-5,0.9997287
2.5669575e-5,0.9998229
1.4617049e-5,0.99986243
5.0372397e-5,0.9995608
1.3664688e-5,0.9999064
9.501945e-6,0.9998821
1.0861732e-5,0.999876
2.3887444e-5,0.99982446
1.3225453e-5,0.99989456
0.00019934199,0.9987658
9.354971e-6,0.9999115
0.00010559891,0.99949133
1.4949813e-5,0.9998821
3.7915677e-5,0.9997867
6.315897e-6,0.9999398
2.0479616e-5,0.99983805
9.536767e-6,0.9999157
2.848658e-5,0.9997105
4.9211827e-5,0.9998578
7.2327116e-6,0.9998769
7.872798e-6,0.9998969
6.7450515e-6,0.99991083
9.817698e-6,0.9998899
6.8171134e-6,0.99991995
7.310031e-5,0.9994879
1.4871129e-5,0.9998442
1.5222793e-5,0.9998771
7.5867774e-6,0.99991506
5.207088e-5,0.999657
3.062762e-5,0.9998123
6.641778e-6,0.99990964
6.855046e-6,0.99992234
8.465938e-6,0.99991745
1.3737189e-5,0.9998249
2.3208553e-5,0.9997828
1.30162125e-5,0.9998406
1.6494632e-5,0.99991304
7.5639864e-6,0.9999152
2.4272364e-5,0.9998626
2.5780495e-5,0.99986345
6.945786e-5,0.99954814
7.994542e-6,0.99990726
4.012643e-5,0.99963564
3.1797805e-5,0.9998552
1.1190513e-5,0.99986786
8.194647e-6,0.9999091
1.7678958e-5,0.99984133
6.0512168e-5,0.9995957
2.2998802e-5,0.99980265
1.1735719e-5,0.99989605
7.955975e-5,0.9996899
1.3036275e-5,0.99984777
2.3243343e-5,0.99984574
4.615519e-6,0.9999477
1.450254e-5,0.99985635
6.531873e-6,0.99993336
2.4475636e-5,0.99975276
