loss
0.90993494
0.93458486
0.9606705
0.9815955
0.97637236
0.9883465
0.9888917
0.9901172
0.987933
0.991325
0.9918193
0.98961663
0.9931456
0.9949437
0.9943202
0.99341196
0.97491974
0.9943833
0.9946364
0.9961541
0.9962614
0.9953588
0.9951252
0.99618113
0.99522066
0.99406505
0.99589336
0.9969435
0.99633926
0.9950846
0.9947998
0.98767626
0.9965658
0.9962062
0.99547416
0.99733454
0.99639034
0.9866622
0.99720275
0.99540627
0.99732214
0.9973108
0.99488723
0.99614686
0.9969194
0.9956375
0.9957878
0.99646443
0.9931571
0.99566317
0.9976645
0.9976823
0.9961089
0.9972979
0.9974762
0.99643344
0.996899
0.9979115
0.997647
0.9970367
0.9977242
0.99720144
0.9955308
0.99420756
0.9962477
0.99776995
0.9965224
0.9981669
0.9975063
0.9977568
0.99055433
0.99690866
0.99629617
0.99805903
0.99809873
0.9980544
0.99803615
0.9941918
0.9978188
0.9968578
0.9957751
0.99801046
0.99726653
0.99672765
0.99744254
0.996224
0.99725366
0.99576354
0.9983508
0.99844956
0.9984569
0.99809515
0.9985681
0.9978461
0.997533
0.99846214
0.998466
0.9981692
0.99848896
0.99847466
0.99815834
0.9981957
0.9980355
0.99783564
0.9980954
0.99816257
0.9980562
0.9981783
0.9982709
0.99862033
0.99849576
0.99753666
0.9973106
0.99867445
0.99753886
0.9982862
0.9985244
0.9981688
0.99825174
0.9981325
0.9952373
0.998657
0.99809754
0.9966125
0.9983478
0.998583
0.9985476
0.99756813
0.99793124
0.9985534
0.998295
0.9978785
0.99838835
0.9979748
0.99841803
0.99847525
0.99879295
0.9975936
0.99795645
0.9986158
0.9984345
0.9985959
0.9986843
0.9987252
0.9986443
0.9985959
0.9984065
0.998676
0.9980568
0.9921591
0.9978286
0.99844605
0.99732584
0.9985135
0.9978537
0.99855
0.9987496
0.9987218
0.9985563
0.99859935
0.9982817
0.99824846
0.99867684
0.9987335
0.9988644
0.99843705
0.9981593
0.99838555
0.998403
0.998665
0.9977245
0.99847806
0.9985261
0.99833584
0.99777335
0.99718153
0.9969849
0.99870646
0.9988854
0.9983453
0.9960576
0.99861187
0.9987574
0.99860275
0.99866617
0.99810266
0.9987896
0.9985615
0.99874175
0.9980036
0.99850696
0.9982296
0.99678785
0.99868697
0.9982024
0.99892133
0.9985734
0.9973832
0.99801683
0.9986625
0.9982787
0.9987981
0.9988805
0.99854356
0.99858016
0.998401
0.9987333
0.9979587
0.9986955
0.9985461
0.9975561
0.9987516
0.99812365
0.99884874
0.99881214
0.99841726
0.99868476
0.9987306
0.9980964
0.99895406
0.99848574
0.998598
0.998825
0.9986003
0.99865377
0.9973865
0.9987862
0.9986668
0.9985319
0.9988429
0.9988532
0.99884963
0.99876195
0.9990474
0.99109805
0.9982446
0.99868345
0.99876773
0.99875534
0.9987443
0.99879456
0.9986531
0.99855113
0.9977895
0.9988152
0.99871147
0.99810433
0.99869394
0.99864
0.99860793
0.9986809
0.9987329
0.99807364
0.9983067
0.9989388
0.99887425
0.9954616
0.9990796
0.99860173
0.9989385
0.99854505
0.99904054
0.99897575
0.99874735
0.99895865
0.99874127
0.99818796
0.9985561
0.9989625
0.9985437
0.9988613
0.9986529
0.99836904
0.99888647
0.99865156
0.9989081
0.99865144
0.99898887
0.99900854
0.99896777
0.9989651
0.99893624
0.9964203
0.9989383
0.9989534
0.99868804
0.99887556
0.9986765
0.9985858
0.9988276
0.99825174
0.9986989
0.99809396
0.9988037
0.99823457
0.9969235
0.99867886
0.9987921
