loss,fidelity
0.11678901,0.9091169
0.09892469,0.91671425
0.05711796,0.9710436
0.059916385,0.97399575
0.047142807,0.980015
0.048766974,0.97998375
0.0454562,0.9833311
0.044901513,0.9842193
0.052013546,0.9826101
0.04116746,0.98636013
0.049979847,0.9834627
0.040175673,0.98717815
0.043427598,0.9867498
0.044277184,0.98688716
0.04158227,0.9878984
0.04729674,0.9869789
0.055187013,0.9841194
0.042887088,0.98679644
0.045932557,0.9871165
0.04071188,0.98808146
0.04176613,0.98800737
0.05360094,0.98544717
0.041184697,0.9885402
0.04135686,0.98749083
0.03964222,0.98913133
0.043896854,0.9881417
0.048962776,0.98707694
0.044912998,0.98849136
0.048364475,0.987309
0.043744203,0.9877068
0.041407723,0.9889551
0.03986724,0.9886509
0.053092077,0.98479944
0.042546067,0.98721826
0.050875247,0.9853952
0.038622767,0.98945874
0.04081847,0.9877729
0.05245778,0.98450404
0.039186914,0.9894545
0.05158022,0.9845023
0.041055366,0.98838484
0.04718046,0.9861761
0.046925206,0.98611057
0.04525441,0.9879167
0.051290195,0.9852613
0.044662323,0.98819965
0.055512346,0.97925484
0.03872389,0.9896461
0.040648464,0.9892456
0.04640006,0.98729396
0.047560517,0.9875695
0.05679482,0.9843287
0.042872485,0.9886887
0.04378488,0.98722875
0.048207633,0.9849459
0.051522847,0.9822813
0.044149693,0.9867716
0.05519913,0.983834
0.03957525,0.99007565
0.056594238,0.982906
0.04614802,0.9887738
0.047272734,0.98703486
0.052406818,0.9839833
0.05719029,0.98602915
0.049193777,0.98623973
0.055785656,0.98010963
0.042730577,0.9867943
0.045973226,0.98666215
0.044628896,0.9878305
0.05472627,0.9822773
0.042069744,0.9882579
0.03899412,0.9898913
0.05279964,0.9854125
0.044999618,0.9855399
0.044369258,0.9889361
0.060420003,0.9827796
0.045233566,0.9878848
0.0527345,0.98471785
0.046770897,0.986019
0.038182188,0.98991114
0.038904224,0.9894548
0.039717227,0.9899226
0.045607995,0.98638725
0.046163168,0.9861896
0.049456596,0.9872406
0.044879586,0.9880366
0.058157317,0.98434806
0.054094125,0.98095554
0.046948608,0.9851591
0.04211001,0.98857576
0.039015267,0.9900104
0.0403029,0.98901105
0.052749544,0.97774595
0.039219644,0.98955405
0.04940134,0.98662454
0.04345035,0.9883991
0.039790124,0.98960006
0.040289212,0.9888591
0.04722217,0.9858001
0.039752763,0.9900316
0.06252406,0.9845956
0.047911964,0.98528886
0.05714537,0.9842521
0.054874197,0.98546636
0.04814204,0.98441166
0.046884377,0.98747957
0.044101883,0.98771983
0.05737935,0.9840891
0.040434085,0.98951524
0.042991124,0.987793
0.04130693,0.98973256
0.04582191,0.9865787
0.042738643,0.987285
0.06250487,0.98526794
0.04149043,0.9887418
0.040905617,0.9887967
0.04116159,0.98894393
0.044887826,0.9886055
0.052670788,0.98561215
0.049435213,0.9871536
0.057693295,0.9849595
0.039285567,0.98966515
0.040138,0.9888158
0.039448224,0.99001867
0.044073258,0.98917586
0.041027974,0.98982567
0.04170517,0.9895547
0.04232248,0.9890568
0.046197183,0.9883976
0.04136526,0.9894287
0.041623186,0.98859847
0.041086677,0.98961353
0.047871307,0.98491424
0.049402665,0.98295534
0.06014106,0.9844828
0.04854761,0.98721004
0.046806775,0.9877865
0.04335351,0.98774624
0.04754879,0.98604864
0.0489246,0.9830042
0.039773587,0.9894601
0.048202246,0.98657686
0.048976906,0.9882693
0.04254746,0.9887866
0.04240587,0.9872147
0.042751156,0.9890304
0.044648137,0.9888408
0.046430264,0.98846257
0.04178971,0.988517
0.041231222,0.9887803
0.048197772,0.9883989
0.03967373,0.98979676
0.062283203,0.97867316
0.038568106,0.9899692
0.05451498,0.98700273
0.045781605,0.98868895
0.044976745,0.9869297
0.047895398,0.98726684
0.04125571,0.98934597
0.04079901,0.98825103
0.04690935,0.98760706
0.044824723,0.98895967
0.04211477,0.9870649
0.0595623,0.98130983
0.050532106,0.9873025
0.043261092,0.9891935
0.04324098,0.98854065
0.053641543,0.98638403
0.04223678,0.9888064
0.044475906,0.9866795
0.04781742,0.9868546
0.04797467,0.9877683
0.05237038,0.98168206
0.040540606,0.9895471
0.04204674,0.98918325
0.04136047,0.98779947
0.041609712,0.98956436
0.043449063,0.9885824
0.04132882,0.9892198
0.03999108,0.9902317
0.042045813,0.98954713
0.050094485,0.98568934
0.04760453,0.98805076
0.044107236,0.98914707
0.045649532,0.9879136
0.03940707,0.9893399
0.038671095,0.9897297
0.04783953,0.9859134
0.04896657,0.98389745
0.04214947,0.9887069
0.037911188,0.9904159
0.076852605,0.9763001
0.040585365,0.9895055
0.039271843,0.9894661
0.058819566,0.9847777
0.03995041,0.9886358
0.049723152,0.98765075
0.04419447,0.98712057
0.042911984,0.9894596
0.04444977,0.9864456
0.04388693,0.9887137
0.053465135,0.9872239
0.042086642,0.9893209
0.04260926,0.9868952
0.052012734,0.98203045
0.046087608,0.9878386
0.044507034,0.98835516
0.053928934,0.9867902
0.038697463,0.99020475
0.04297085,0.98911047
0.04183635,0.9888432
0.04269535,0.98940945
0.038946334,0.98953366
0.04166441,0.989505
0.052765533,0.98704153
0.045172807,0.98889697
0.04304915,0.9891089
0.04201586,0.98874956
0.039260257,0.9898411
0.037744556,0.990648
0.05114517,0.9875397
0.04014743,0.9901294
0.049921077,0.98511225
0.043259997,0.98885304
0.038875137,0.9896566
0.038444392,0.9900522
