loss,fidelity
0.108114175,0.9113992
0.096722566,0.91250867
0.051078476,0.9624638
0.04767781,0.97616965
0.032724705,0.9831895
0.040459827,0.9827719
0.045662656,0.9832418
0.041643362,0.9854397
0.027608028,0.98847103
0.034969352,0.9870293
0.028371492,0.9893431
0.038155273,0.98618096
0.036730926,0.98868245
0.030489706,0.99000084
0.030502683,0.99011654
0.034155667,0.9890735
0.033980682,0.99007595
0.027700562,0.9917521
0.02614108,0.99163043
0.03807186,0.9894347
0.026164336,0.9922116
0.031054394,0.9912299
0.025629388,0.9918195
0.026780227,0.99150753
0.024101034,0.9927668
0.03642392,0.9906681
0.024531236,0.9922847
0.026210232,0.99184966
0.027401904,0.9916852
0.026182413,0.9907355
0.028690737,0.99109745
0.03513142,0.9909193
0.026101606,0.99221087
0.02692883,0.9913251
0.030646993,0.9907543
0.027281152,0.99230367
0.030884266,0.99172646
0.028400486,0.99178255
0.03586222,0.98868597
0.027484229,0.99175835
0.032471035,0.9908114
0.024770392,0.99252176
0.023945741,0.99284124
0.028084952,0.9925306
0.03248873,0.9895206
0.03459949,0.99019635
0.038461175,0.99069375
0.03180085,0.99041516
0.028153311,0.9917339
0.027513932,0.9921426
0.027605925,0.99202764
0.025868945,0.99249023
0.027565863,0.9919711
0.029152513,0.9914872
0.027632795,0.99258333
0.03490763,0.9895774
0.025519934,0.99281406
0.027003406,0.99077564
0.03648263,0.98765707
0.03029182,0.9910665
0.027077837,0.992443
0.026491234,0.99200183
0.02550605,0.99228436
0.023945069,0.9928631
0.055978544,0.9857124
0.023019582,0.993067
0.03243844,0.98970544
0.027555382,0.99067473
0.027176414,0.9903625
0.036380127,0.98956215
0.024222717,0.99270064
0.027024914,0.9924386
0.024580842,0.9923444
0.02504404,0.99272966
0.029023606,0.991788
0.030552918,0.99119157
0.02605368,0.99253225
0.03257527,0.9917044
0.025762333,0.99255407
0.025010118,0.9926253
0.02363211,0.99292225
0.023043176,0.9931539
0.029713778,0.9901747
0.03397645,0.9913434
0.025401251,0.9924817
0.028709881,0.99227446
0.03106169,0.9898508
0.02435316,0.99288017
0.031205254,0.99115276
0.0235237,0.9928517
0.033572096,0.9909425
0.025641417,0.99230754
0.02611871,0.9923242
0.038286865,0.9880642
0.035765126,0.99069065
0.033756852,0.99117655
0.039408386,0.9897988
0.027150974,0.9913166
0.025388781,0.9925614
0.03188703,0.99118733
0.029526971,0.9919752
0.031232737,0.9905291
0.029193372,0.9918007
0.02347027,0.99297297
0.029469086,0.99218
0.025640812,0.992179
0.029851612,0.9902897
0.0262271,0.9926109
0.023832086,0.99210036
0.031294126,0.99039835
0.02415648,0.9924554
0.02708144,0.9923668
0.02515087,0.99229586
0.036909003,0.98724777
0.028303944,0.99118584
0.029859835,0.98965245
0.028847234,0.99217665
0.03590657,0.9883847
0.04398683,0.98654157
0.032636758,0.99152464
0.026186844,0.99248254
0.03188294,0.99183196
0.026095852,0.9921922
0.025053179,0.99143445
0.029986756,0.99201065
0.023305086,0.99295855
0.029131979,0.99147105
0.030473426,0.99134797
0.030095916,0.9897263
0.026685424,0.99213547
0.027318621,0.99238807
0.038181987,0.9888023
0.032387055,0.991876
0.02963934,0.991728
0.02613833,0.99225754
0.024577422,0.9928656
0.029378114,0.99168694
0.032038048,0.991574
0.031893805,0.9897265
0.025786925,0.99243766
0.026470961,0.9924658
0.024200957,0.99260753
0.031775303,0.9899115
0.026113529,0.9925502
0.038641557,0.9900831
0.037767082,0.98895806
0.032679874,0.9911446
0.024477812,0.9926181
0.0261116,0.9920973
0.028647054,0.9921852
0.02930272,0.9919765
0.037561975,0.99072564
0.022512725,0.99300534
0.039335195,0.98822427
0.024988178,0.9922498
0.028594218,0.9917693
0.023715902,0.99291885
0.03739432,0.9914134
0.026754675,0.9919784
0.029679889,0.99174577
0.03529233,0.9901782
0.031561047,0.99166644
0.023945376,0.9927352
0.025843572,0.99211675
0.024080668,0.99263996
0.030857177,0.9917512
0.024942756,0.9928093
