loss
0.9808043
0.98825604
0.9954138
0.9925209
0.99651885
0.9964272
0.9969669
0.99476784
0.9943278
0.9980906
0.960716
0.9973435
0.99814403
0.9984897
0.9974418
0.9979472
0.99832994
0.99890554
0.99715626
0.99828196
0.99879974
0.9982419
0.9988118
0.99809045
0.99898374
0.99451584
0.99920774
0.99902004
0.99739045
0.99916625
0.99821097
0.9989753
0.9971286
0.9987608
0.99867153
0.99798036
0.99877185
0.99861985
0.9989031
0.9990373
0.9985654
0.9992281
0.99926084
0.99580705
0.99931675
0.9991208
0.9994516
0.9992788
0.9992832
0.9990673
0.9990946
0.99924356
0.99943936
0.9991576
0.99877214
0.9991191
0.99918246
0.9935045
0.9995486
0.9991512
0.9994863
0.9986219
0.9987462
0.9995754
0.9995058
0.9990423
0.9995616
0.99705976
0.99937785
0.99850965
0.99903315
0.9986802
0.9994998
0.99946755
0.99939495
0.9991682
0.9993217
0.9995844
0.99880284
0.99947786
0.99954075
0.9995739
0.9991228
0.999033
0.999608
0.9991776
0.99957544
0.9995349
0.99928695
0.99951094
0.9993782
0.9994586
0.99949074
0.9995737
0.9994714
0.99863815
0.9996102
0.9996207
0.9991533
0.9996318
0.99961287
0.9996366
0.9995145
0.99937457
0.9993466
0.9995
0.9996244
0.99963725
0.99966055
0.99463767
0.9996487
0.99942535
0.9995648
0.99955064
0.9995329
0.9987696
0.9994643
0.9996449
0.9996856
0.99910784
0.9991728
0.99890774
0.9996334
0.9996447
0.9995359
0.99974
0.9995898
0.99959147
0.999678
0.99933255
0.9996081
0.9993896
0.99964863
0.99946684
0.9992488
0.9986885
0.999628
0.9995581
0.99962914
0.99966055
0.99964845
0.99956
0.99949723
0.99974567
0.9996374
0.9996212
0.99959487
0.99970466
0.99968237
0.99956334
0.9991698
0.9996744
0.9996778
0.9997024
0.9996624
0.9995676
0.99962604
0.9997153
0.99936616
0.9997034
0.99960816
0.99959594
0.9996943
0.9996509
0.9995371
0.99974686
0.9997441
0.99938095
0.9996771
0.99949896
0.9997372
0.9997027
0.99970037
0.99958944
0.9996751
0.99971086
0.9989692
0.99975145
0.9993624
0.9997589
0.99947786
0.9997589
0.9996958
0.9996784
0.9996226
0.99828863
0.99972546
0.99977857
0.99957407
0.9996366
0.99978006
0.9996585
0.99912065
0.99949497
0.99965817
0.999725
0.99975026
0.99940425
0.99978316
0.99967796
0.9997617
0.99962723
0.9996878
0.99963117
0.99963826
0.99975514
0.9994674
0.99958694
0.99977756
0.999242
0.9997346
0.9995878
0.9993272
0.99966985
0.9997853
0.99975413
0.99965775
0.9996844
0.99975073
0.9997884
0.999093
0.9993545
0.9995054
0.9997399
0.99978054
0.9997212
0.99959916
0.99966615
0.9997557
0.99957603
0.99974984
0.9997309
0.9996571
0.99978477
0.99978447
0.9997386
0.9997739
0.99973476
0.9997092
0.9997739
0.99965084
0.9997898
0.99983233
0.9998372
0.99867594
0.9996653
0.9998079
0.9994833
0.99981666
0.9997748
0.9997758
0.9993246
0.9994721
0.9997853
0.99978155
0.9994408
0.9998287
0.99946445
0.99975073
0.9996546
0.99957967
0.99970424
0.99975604
0.9997228
0.9996826
0.99974054
0.99959594
0.99978346
0.99975425
0.9994499
0.9997851
0.9997982
0.9998035
0.9997884
0.9996705
0.99973243
0.99940175
0.9997867
0.99972713
0.99914175
0.9997386
0.99978435
0.9997479
0.99976736
