loss
0.92049855
0.93233776
0.9384488
0.9432486
0.94456637
0.9482067
0.9495282
0.95124084
0.95109814
0.95339924
0.9541889
0.9545307
0.9545852
0.95617217
0.9555868
0.9573783
0.9577582
0.9581726
0.95903546
0.95820117
0.95978576
0.9589099
0.9606986
0.96054
0.9614925
0.9610955
0.9622128
0.96179366
0.9617923
0.9617562
0.96230006
0.9624953
0.96184313
0.96186113
0.96317106
0.9633556
0.9633848
0.96232986
0.964602
0.9635518
0.96427876
0.96451
0.9645755
0.96455
0.96580625
0.96538657
0.96603554
0.96589375
0.96563375
0.96619236
0.9661316
0.9664761
0.9663091
0.96646386
0.96637154
0.96692556
0.9662315
0.96660763
0.967017
0.96633464
0.9676637
0.96700037
0.96692985
0.96711874
0.9667729
