loss,fidelity
0.11344134,0.9066073
0.09775927,0.93861777
0.069419086,0.9668455
0.07100563,0.96933556
0.0693722,0.9738077
0.06483515,0.976366
0.06829616,0.9757708
0.067829885,0.97827417
0.061620526,0.97856784
0.060465313,0.9796623
0.059917487,0.981262
0.056111284,0.9835161
0.059236534,0.9797469
0.05794699,0.98168224
0.054183926,0.9840442
0.054224696,0.9848727
0.063251324,0.98086905
0.06621742,0.9789138
0.056201752,0.9850058
0.05843273,0.9821229
0.060713477,0.9832206
0.05295915,0.98564374
0.059316255,0.9839351
0.05704035,0.9836418
0.06482422,0.978061
0.06786392,0.9803015
0.053396862,0.9856707
0.07139287,0.9815542
0.05329079,0.98529935
0.059410144,0.98409694
0.0597414,0.98418766
0.051843233,0.9864785
0.05734848,0.9832582
0.05727563,0.9812557
0.06733327,0.9819259
0.06687108,0.98188394
0.056943554,0.9854002
0.057678867,0.9840544
0.056604393,0.9851772
0.060884908,0.9809469
0.060400218,0.9842553
0.058105446,0.98478955
0.056455653,0.98511225
0.059725743,0.9831772
0.065347776,0.9800043
0.05370602,0.9857187
0.053471077,0.98612756
0.061250363,0.9842295
0.06086461,0.9833347
0.05660876,0.9844172
0.062740624,0.9840087
0.06557074,0.98238707
0.055843275,0.98427755
0.057559755,0.98362345
0.05899058,0.9804466
0.05552794,0.9854813
0.05352358,0.9840969
0.05565867,0.9842848
0.05750542,0.9840034
0.052566975,0.98611563
0.054592952,0.9861829
0.055454526,0.9843737
0.051669676,0.9863317
0.063359044,0.9838836
0.055740602,0.98593706
0.05350517,0.9858394
0.06591995,0.98240817
0.05778125,0.9855094
0.059390523,0.9835577
0.063174725,0.9835421
0.06034091,0.9786182
0.054512218,0.98585063
0.05310463,0.98583776
0.057640925,0.98396426
0.053406745,0.98564786
0.05813654,0.98466957
0.056401644,0.985516
0.058952976,0.98425865
0.054141186,0.9864373
0.058098238,0.9840728
0.05778318,0.98189974
0.05427208,0.98486656
0.05611508,0.98443437
0.06273489,0.9828911
0.065905206,0.98071903
0.05776533,0.9845738
0.060669687,0.98353714
0.058044553,0.98479486
0.05997389,0.9833113
0.06297031,0.9838203
0.059444398,0.9849
0.05695139,0.9859341
0.053718492,0.9856568
0.057284076,0.9853119
